ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
MNT-10690,09/02/2024,Preventivo,Bueno,Bueno,33344,queja_usuario,Comentario sobre el mantenimiento 10690
MNT-10691,16/11/2023,Preventivo,Regular,Malo,8914027,queja_usuario,Comentario sobre el mantenimiento 10691
MNT-10692,14/08/2024,Correctivo,Bueno,Regular,7896568,preventivo,Comentario sobre el mantenimiento 10692
MNT-10693,05/07/2024,Emergencia,Bueno,Regular,5658112,queja_usuario,Comentario sobre el mantenimiento 10693
MNT-10694,13/09/2024,Correctivo,Regular,Regular,4737888,preventivo,Comentario sobre el mantenimiento 10694
MNT-10695,27/06/2024,Correctivo,Malo,Regular,5658766,preventivo,Comentario sobre el mantenimiento 10695
MNT-10696,23/11/2023,Emergencia,Malo,Bueno,59631,queja_usuario,Comentario sobre el mantenimiento 10696
MNT-10697,01/04/2024,Emergencia,Bueno,Bueno,33263,preventivo,Comentario sobre el mantenimiento 10697
MNT-10698,09/09/2024,Correctivo,Malo,Bueno,7591511,preventivo,Comentario sobre el mantenimiento 10698
MNT-10699,16/09/2024,Emergencia,Bueno,Regular,20132,preventivo,Comentario sobre el mantenimiento 10699
MNT-10700,08/01/2024,Emergencia,Malo,Regular,3573263,queja_usuario,Comentario sobre el mantenimiento 10700
MNT-10701,15/07/2024,Emergencia,Malo,Bueno,18780,queja_usuario,Comentario sobre el mantenimiento 10701
MNT-10702,24/10/2023,Correctivo,Malo,Bueno,25577,queja_usuario,Comentario sobre el mantenimiento 10702
MNT-10703,06/04/2024,Preventivo,Regular,Malo,8941054,preventivo,Comentario sobre el mantenimiento 10703
MNT-10704,27/07/2024,Emergencia,Regular,Malo,9247589,queja_usuario,Comentario sobre el mantenimiento 10704
MNT-10705,26/12/2023,Preventivo,Regular,Bueno,3963538,preventivo,Comentario sobre el mantenimiento 10705
MNT-10706,19/08/2024,Preventivo,Regular,Regular,58200,preventivo,Comentario sobre el mantenimiento 10706
MNT-10707,30/01/2024,Emergencia,Bueno,Malo,7934565,queja_usuario,Comentario sobre el mantenimiento 10707
MNT-10708,01/03/2024,Correctivo,Regular,Malo,9176915,queja_usuario,Comentario sobre el mantenimiento 10708
MNT-10709,08/02/2024,Preventivo,Bueno,Malo,7116392,preventivo,Comentario sobre el mantenimiento 10709
MNT-10710,29/01/2024,Emergencia,Regular,Malo,4995101,queja_usuario,Comentario sobre el mantenimiento 10710
MNT-10711,28/07/2024,Emergencia,Regular,Bueno,9182930,queja_usuario,Comentario sobre el mantenimiento 10711
MNT-10712,01/01/2024,Emergencia,Regular,Bueno,60169,preventivo,Comentario sobre el mantenimiento 10712
MNT-10713,19/02/2024,Correctivo,Regular,Malo,19452,preventivo,Comentario sobre el mantenimiento 10713
MNT-10714,19/02/2024,Correctivo,Malo,Malo,21262,queja_usuario,Comentario sobre el mantenimiento 10714
MNT-10715,23/01/2024,Emergencia,Malo,Bueno,9389904,preventivo,Comentario sobre el mantenimiento 10715
MNT-10716,12/04/2024,Emergencia,Bueno,Regular,19993,preventivo,Comentario sobre el mantenimiento 10716
MNT-10717,03/09/2024,Correctivo,Malo,Bueno,34216,queja_usuario,Comentario sobre el mantenimiento 10717
MNT-10718,11/04/2024,Preventivo,Regular,Malo,7838881,queja_usuario,Comentario sobre el mantenimiento 10718
MNT-10719,09/04/2024,Emergencia,Malo,Bueno,58757,preventivo,Comentario sobre el mantenimiento 10719
MNT-10720,25/07/2024,Emergencia,Malo,Bueno,3566824,queja_usuario,Comentario sobre el mantenimiento 10720
MNT-10721,19/04/2024,Emergencia,Regular,Bueno,25632,preventivo,Comentario sobre el mantenimiento 10721
MNT-10722,30/04/2024,Correctivo,Malo,Regular,9223834,queja_usuario,Comentario sobre el mantenimiento 10722
MNT-10723,19/03/2024,Correctivo,Malo,Malo,7902163,preventivo,Comentario sobre el mantenimiento 10723
MNT-10724,30/12/2023,Correctivo,Bueno,Malo,3575771,queja_usuario,Comentario sobre el mantenimiento 10724
MNT-10725,25/03/2024,Preventivo,Bueno,Malo,25054,queja_usuario,Comentario sobre el mantenimiento 10725
MNT-10726,20/05/2024,Preventivo,Regular,Bueno,59461,preventivo,Comentario sobre el mantenimiento 10726
MNT-10727,26/07/2024,Preventivo,Bueno,Malo,9225780,queja_usuario,Comentario sobre el mantenimiento 10727
MNT-10728,24/12/2023,Emergencia,Malo,Bueno,7861584,preventivo,Comentario sobre el mantenimiento 10728
MNT-10729,17/12/2023,Preventivo,Malo,Regular,58880,preventivo,Comentario sobre el mantenimiento 10729
MNT-10730,03/04/2024,Emergencia,Malo,Malo,9427249,preventivo,Comentario sobre el mantenimiento 10730
MNT-10731,04/07/2024,Emergencia,Malo,Regular,9288553,queja_usuario,Comentario sobre el mantenimiento 10731
MNT-10732,24/06/2024,Correctivo,Malo,Regular,22461,preventivo,Comentario sobre el mantenimiento 10732
MNT-10733,15/08/2024,Emergencia,Malo,Regular,21359,preventivo,Comentario sobre el mantenimiento 10733
MNT-10734,14/06/2024,Correctivo,Malo,Bueno,25005,queja_usuario,Comentario sobre el mantenimiento 10734
MNT-10735,13/10/2024,Preventivo,Regular,Malo,33844,preventivo,Comentario sobre el mantenimiento 10735
MNT-10736,17/01/2024,Correctivo,Bueno,Regular,9167249,queja_usuario,Comentario sobre el mantenimiento 10736
MNT-10737,09/08/2024,Correctivo,Malo,Regular,4732018,queja_usuario,Comentario sobre el mantenimiento 10737
MNT-10738,17/07/2024,Preventivo,Malo,Regular,20512,preventivo,Comentario sobre el mantenimiento 10738
MNT-10739,31/03/2024,Preventivo,Regular,Malo,7853112,queja_usuario,Comentario sobre el mantenimiento 10739
MNT-10740,07/02/2024,Correctivo,Regular,Bueno,3580687,preventivo,Comentario sobre el mantenimiento 10740
MNT-10741,21/01/2024,Preventivo,Regular,Regular,33173,queja_usuario,Comentario sobre el mantenimiento 10741
MNT-10742,03/06/2024,Correctivo,Bueno,Bueno,5211873,preventivo,Comentario sobre el mantenimiento 10742
MNT-10743,08/02/2024,Preventivo,Regular,Malo,5659375,queja_usuario,Comentario sobre el mantenimiento 10743
MNT-10744,17/03/2024,Emergencia,Bueno,Regular,5658758,queja_usuario,Comentario sobre el mantenimiento 10744
MNT-10745,01/09/2024,Correctivo,Regular,Regular,3577446,queja_usuario,Comentario sobre el mantenimiento 10745
MNT-10746,21/09/2024,Preventivo,Regular,Regular,20531,queja_usuario,Comentario sobre el mantenimiento 10746
MNT-10747,29/06/2024,Preventivo,Bueno,Regular,8800699,queja_usuario,Comentario sobre el mantenimiento 10747
MNT-10748,14/06/2024,Preventivo,Bueno,Regular,9295430,preventivo,Comentario sobre el mantenimiento 10748
MNT-10749,05/08/2024,Preventivo,Regular,Malo,7126160,queja_usuario,Comentario sobre el mantenimiento 10749
MNT-10750,18/10/2023,Emergencia,Malo,Malo,9288541,queja_usuario,Comentario sobre el mantenimiento 10750
MNT-10751,12/07/2023,Preventivo,Malo,Bueno,20109,preventivo,Comentario sobre el mantenimiento 10751
MNT-10752,08/12/2023,Correctivo,Malo,Bueno,6878888,preventivo,Comentario sobre el mantenimiento 10752
MNT-10753,26/11/2023,Emergencia,Malo,Malo,58368,queja_usuario,Comentario sobre el mantenimiento 10753
MNT-10754,12/08/2023,Emergencia,Bueno,Regular,9294508,queja_usuario,Comentario sobre el mantenimiento 10754
MNT-10755,07/04/2024,Preventivo,Malo,Bueno,59486,queja_usuario,Comentario sobre el mantenimiento 10755
MNT-10756,06/08/2024,Correctivo,Malo,Bueno,8803681,queja_usuario,Comentario sobre el mantenimiento 10756
MNT-10757,13/03/2024,Correctivo,Malo,Bueno,59736,queja_usuario,Comentario sobre el mantenimiento 10757
MNT-10758,05/11/2023,Correctivo,Bueno,Regular,19065,preventivo,Comentario sobre el mantenimiento 10758
MNT-10759,08/09/2024,Emergencia,Malo,Malo,7761350,queja_usuario,Comentario sobre el mantenimiento 10759
MNT-10760,28/01/2024,Preventivo,Regular,Malo,7928120,queja_usuario,Comentario sobre el mantenimiento 10760
MNT-10761,04/05/2024,Preventivo,Bueno,Regular,7125256,queja_usuario,Comentario sobre el mantenimiento 10761
MNT-10762,04/08/2024,Correctivo,Malo,Malo,33574,preventivo,Comentario sobre el mantenimiento 10762
MNT-10763,18/02/2024,Correctivo,Regular,Regular,5240837,queja_usuario,Comentario sobre el mantenimiento 10763
MNT-10764,05/03/2024,Preventivo,Regular,Bueno,5659353,queja_usuario,Comentario sobre el mantenimiento 10764
MNT-10765,07/06/2024,Preventivo,Malo,Regular,7858774,queja_usuario,Comentario sobre el mantenimiento 10765
MNT-10766,06/08/2024,Correctivo,Malo,Malo,9389676,preventivo,Comentario sobre el mantenimiento 10766
MNT-10767,01/02/2024,Correctivo,Regular,Bueno,9494869,queja_usuario,Comentario sobre el mantenimiento 10767
MNT-10768,26/12/2023,Correctivo,Malo,Malo,3566439,preventivo,Comentario sobre el mantenimiento 10768
MNT-10769,13/08/2024,Correctivo,Bueno,Bueno,33251,preventivo,Comentario sobre el mantenimiento 10769
MNT-10770,13/10/2024,Emergencia,Regular,Bueno,59906,queja_usuario,Comentario sobre el mantenimiento 10770
MNT-10771,05/10/2024,Correctivo,Malo,Bueno,8888643,preventivo,Comentario sobre el mantenimiento 10771
MNT-10772,29/06/2024,Correctivo,Malo,Regular,451535,preventivo,Comentario sobre el mantenimiento 10772
MNT-10773,23/04/2024,Emergencia,Malo,Malo,25747,queja_usuario,Comentario sobre el mantenimiento 10773
MNT-10774,22/11/2023,Correctivo,Regular,Bueno,9177995,preventivo,Comentario sobre el mantenimiento 10774
MNT-10775,18/11/2023,Correctivo,Regular,Malo,8803537,preventivo,Comentario sobre el mantenimiento 10775
MNT-10776,15/10/2023,Preventivo,Malo,Regular,5658494,queja_usuario,Comentario sobre el mantenimiento 10776
MNT-10777,25/08/2024,Correctivo,Malo,Regular,9160072,preventivo,Comentario sobre el mantenimiento 10777
MNT-10778,16/01/2024,Preventivo,Bueno,Bueno,3567549,preventivo,Comentario sobre el mantenimiento 10778
MNT-10779,13/09/2024,Correctivo,Bueno,Regular,6778254,preventivo,Comentario sobre el mantenimiento 10779
MNT-10780,08/01/2024,Preventivo,Malo,Regular,3845308,queja_usuario,Comentario sobre el mantenimiento 10780
MNT-10781,19/09/2024,Correctivo,Bueno,Malo,5241078,queja_usuario,Comentario sobre el mantenimiento 10781
MNT-10782,11/09/2024,Correctivo,Bueno,Regular,35093,queja_usuario,Comentario sobre el mantenimiento 10782
MNT-10783,09/07/2024,Preventivo,Regular,Malo,35095,queja_usuario,Comentario sobre el mantenimiento 10783
MNT-10784,11/12/2023,Correctivo,Regular,Regular,8820177,preventivo,Comentario sobre el mantenimiento 10784
MNT-10785,07/10/2024,Correctivo,Malo,Bueno,7890585,queja_usuario,Comentario sobre el mantenimiento 10785
MNT-10786,09/02/2024,Emergencia,Bueno,Malo,5658740,queja_usuario,Comentario sobre el mantenimiento 10786
MNT-10787,07/12/2023,Emergencia,Regular,Regular,19319,preventivo,Comentario sobre el mantenimiento 10787
MNT-10788,21/01/2024,Emergencia,Bueno,Malo,3581585,queja_usuario,Comentario sobre el mantenimiento 10788
MNT-10789,11/05/2024,Correctivo,Malo,Bueno,5224770,preventivo,Comentario sobre el mantenimiento 10789
MNT-10790,07/07/2024,Preventivo,Malo,Regular,3565769,preventivo,Comentario sobre el mantenimiento 10790
MNT-10791,26/06/2024,Emergencia,Malo,Bueno,33407,queja_usuario,Comentario sobre el mantenimiento 10791
MNT-10792,30/01/2024,Preventivo,Regular,Malo,9277884,preventivo,Comentario sobre el mantenimiento 10792
MNT-10793,07/03/2024,Preventivo,Bueno,Bueno,9288480,preventivo,Comentario sobre el mantenimiento 10793
MNT-10794,15/02/2024,Preventivo,Regular,Regular,9050400,preventivo,Comentario sobre el mantenimiento 10794
MNT-10795,08/07/2024,Correctivo,Bueno,Bueno,21465,queja_usuario,Comentario sobre el mantenimiento 10795
MNT-10796,30/04/2024,Emergencia,Regular,Malo,19796,preventivo,Comentario sobre el mantenimiento 10796
MNT-10797,27/01/2024,Preventivo,Regular,Malo,3568153,preventivo,Comentario sobre el mantenimiento 10797
MNT-10798,04/12/2023,Preventivo,Bueno,Malo,7805777,queja_usuario,Comentario sobre el mantenimiento 10798
MNT-10799,02/06/2024,Preventivo,Malo,Bueno,9424437,queja_usuario,Comentario sobre el mantenimiento 10799
MNT-10800,21/07/2024,Correctivo,Bueno,Bueno,4996439,preventivo,Comentario sobre el mantenimiento 10800
MNT-10801,01/03/2024,Preventivo,Bueno,Bueno,3576633,queja_usuario,Comentario sobre el mantenimiento 10801
MNT-10802,08/05/2024,Correctivo,Bueno,Regular,59035,queja_usuario,Comentario sobre el mantenimiento 10802
MNT-10803,30/03/2024,Correctivo,Bueno,Malo,5658494,preventivo,Comentario sobre el mantenimiento 10803
MNT-10804,09/10/2024,Preventivo,Malo,Regular,19969,queja_usuario,Comentario sobre el mantenimiento 10804
MNT-10805,14/09/2024,Correctivo,Regular,Malo,58880,preventivo,Comentario sobre el mantenimiento 10805
MNT-10806,03/07/2024,Correctivo,Malo,Bueno,9291535,queja_usuario,Comentario sobre el mantenimiento 10806
MNT-10807,06/06/2024,Emergencia,Regular,Regular,33924,preventivo,Comentario sobre el mantenimiento 10807
MNT-10808,18/01/2024,Preventivo,Bueno,Bueno,5220643,queja_usuario,Comentario sobre el mantenimiento 10808
MNT-10809,14/07/2024,Emergencia,Regular,Bueno,22173,queja_usuario,Comentario sobre el mantenimiento 10809
MNT-10810,15/03/2024,Preventivo,Bueno,Malo,9388069,preventivo,Comentario sobre el mantenimiento 10810
MNT-10811,30/11/2023,Emergencia,Malo,Regular,58308,queja_usuario,Comentario sobre el mantenimiento 10811
MNT-10812,03/02/2024,Preventivo,Regular,Bueno,7294573,queja_usuario,Comentario sobre el mantenimiento 10812
MNT-10813,01/05/2024,Preventivo,Bueno,Malo,7116392,queja_usuario,Comentario sobre el mantenimiento 10813
MNT-10814,29/05/2024,Preventivo,Malo,Bueno,7116371,preventivo,Comentario sobre el mantenimiento 10814
MNT-10815,13/07/2024,Correctivo,Bueno,Regular,33648,queja_usuario,Comentario sobre el mantenimiento 10815
MNT-10816,13/02/2024,Preventivo,Malo,Regular,9052589,preventivo,Comentario sobre el mantenimiento 10816
MNT-10817,08/05/2024,Emergencia,Regular,Malo,59151,preventivo,Comentario sobre el mantenimiento 10817
MNT-10818,03/03/2024,Preventivo,Malo,Bueno,8820196,preventivo,Comentario sobre el mantenimiento 10818
MNT-10819,05/07/2024,Preventivo,Malo,Regular,8888468,queja_usuario,Comentario sobre el mantenimiento 10819
MNT-10820,27/01/2024,Emergencia,Malo,Malo,24776,queja_usuario,Comentario sobre el mantenimiento 10820
MNT-10821,16/06/2024,Emergencia,Bueno,Bueno,33696,queja_usuario,Comentario sobre el mantenimiento 10821
MNT-10822,28/06/2024,Correctivo,Regular,Regular,5492299,queja_usuario,Comentario sobre el mantenimiento 10822
MNT-10823,22/10/2023,Preventivo,Malo,Malo,9177708,queja_usuario,Comentario sobre el mantenimiento 10823
MNT-10824,19/08/2024,Preventivo,Regular,Bueno,5492479,preventivo,Comentario sobre el mantenimiento 10824
MNT-10825,07/08/2024,Preventivo,Bueno,Regular,59199,queja_usuario,Comentario sobre el mantenimiento 10825
MNT-10826,04/06/2024,Emergencia,Malo,Bueno,3573451,queja_usuario,Comentario sobre el mantenimiento 10826
MNT-10827,22/05/2024,Emergencia,Regular,Bueno,9291633,preventivo,Comentario sobre el mantenimiento 10827
MNT-10828,03/10/2024,Correctivo,Malo,Malo,9271171,preventivo,Comentario sobre el mantenimiento 10828
MNT-10829,19/07/2024,Emergencia,Bueno,Regular,25082,queja_usuario,Comentario sobre el mantenimiento 10829
MNT-10830,31/08/2024,Emergencia,Regular,Malo,9187104,preventivo,Comentario sobre el mantenimiento 10830
MNT-10831,24/04/2024,Emergencia,Bueno,Bueno,9291566,preventivo,Comentario sobre el mantenimiento 10831
MNT-10832,31/01/2024,Emergencia,Malo,Bueno,21788,preventivo,Comentario sobre el mantenimiento 10832
MNT-10833,25/08/2024,Correctivo,Regular,Malo,9050682,preventivo,Comentario sobre el mantenimiento 10833
MNT-10834,11/12/2023,Preventivo,Bueno,Malo,5250227,preventivo,Comentario sobre el mantenimiento 10834
MNT-10835,25/04/2024,Preventivo,Bueno,Regular,20239,preventivo,Comentario sobre el mantenimiento 10835
MNT-10836,23/06/2024,Emergencia,Bueno,Malo,35083,queja_usuario,Comentario sobre el mantenimiento 10836
MNT-10837,23/09/2024,Correctivo,Malo,Bueno,35128,preventivo,Comentario sobre el mantenimiento 10837
MNT-10838,02/07/2024,Preventivo,Regular,Regular,7126084,preventivo,Comentario sobre el mantenimiento 10838
MNT-10839,13/05/2024,Correctivo,Bueno,Regular,58282,preventivo,Comentario sobre el mantenimiento 10839
MNT-10840,09/05/2024,Correctivo,Malo,Regular,7126538,queja_usuario,Comentario sobre el mantenimiento 10840
MNT-10841,10/06/2024,Preventivo,Regular,Regular,52788,queja_usuario,Comentario sobre el mantenimiento 10841
MNT-10842,02/06/2024,Emergencia,Malo,Bueno,4704500,preventivo,Comentario sobre el mantenimiento 10842
MNT-10843,19/03/2024,Emergencia,Regular,Regular,7247862,queja_usuario,Comentario sobre el mantenimiento 10843
MNT-10844,31/05/2024,Preventivo,Regular,Malo,25570,preventivo,Comentario sobre el mantenimiento 10844
MNT-10845,27/06/2024,Correctivo,Regular,Bueno,33967,queja_usuario,Comentario sobre el mantenimiento 10845
MNT-10846,22/06/2024,Emergencia,Bueno,Regular,58043,preventivo,Comentario sobre el mantenimiento 10846
MNT-10847,09/11/2023,Emergencia,Malo,Malo,4737931,preventivo,Comentario sobre el mantenimiento 10847
MNT-10848,07/12/2023,Preventivo,Bueno,Regular,452348,preventivo,Comentario sobre el mantenimiento 10848
MNT-10849,30/03/2024,Correctivo,Bueno,Bueno,21030,queja_usuario,Comentario sobre el mantenimiento 10849
MNT-10850,03/01/2024,Correctivo,Malo,Regular,8803432,preventivo,Comentario sobre el mantenimiento 10850
MNT-10851,27/08/2024,Emergencia,Bueno,Malo,58634,preventivo,Comentario sobre el mantenimiento 10851
MNT-10852,20/11/2023,Correctivo,Bueno,Regular,52819,preventivo,Comentario sobre el mantenimiento 10852
MNT-10853,20/01/2024,Preventivo,Regular,Bueno,9192982,queja_usuario,Comentario sobre el mantenimiento 10853
MNT-10854,19/11/2023,Correctivo,Bueno,Regular,8930892,queja_usuario,Comentario sobre el mantenimiento 10854
MNT-10855,03/10/2024,Correctivo,Regular,Regular,25755,preventivo,Comentario sobre el mantenimiento 10855
MNT-10856,22/09/2024,Emergencia,Malo,Regular,19479,queja_usuario,Comentario sobre el mantenimiento 10856
MNT-10857,06/04/2024,Emergencia,Malo,Malo,9052585,queja_usuario,Comentario sobre el mantenimiento 10857
MNT-10858,16/12/2023,Preventivo,Bueno,Malo,9492974,queja_usuario,Comentario sobre el mantenimiento 10858
MNT-10859,19/07/2024,Preventivo,Malo,Malo,21093,queja_usuario,Comentario sobre el mantenimiento 10859
MNT-10860,06/05/2024,Preventivo,Malo,Malo,9247555,preventivo,Comentario sobre el mantenimiento 10860
MNT-10861,25/10/2023,Emergencia,Bueno,Bueno,5658594,preventivo,Comentario sobre el mantenimiento 10861
MNT-10862,12/08/2024,Emergencia,Bueno,Malo,9220147,queja_usuario,Comentario sobre el mantenimiento 10862
MNT-10863,13/07/2024,Correctivo,Malo,Regular,9234976,preventivo,Comentario sobre el mantenimiento 10863
MNT-10864,28/11/2023,Correctivo,Bueno,Regular,7887287,queja_usuario,Comentario sobre el mantenimiento 10864
MNT-10865,21/02/2024,Emergencia,Malo,Bueno,58877,preventivo,Comentario sobre el mantenimiento 10865
MNT-10866,23/10/2023,Emergencia,Bueno,Regular,4988311,queja_usuario,Comentario sobre el mantenimiento 10866
MNT-10867,09/04/2024,Emergencia,Regular,Bueno,33781,preventivo,Comentario sobre el mantenimiento 10867
MNT-10868,21/11/2023,Correctivo,Regular,Bueno,60168,queja_usuario,Comentario sobre el mantenimiento 10868
MNT-10869,03/06/2024,Correctivo,Bueno,Bueno,7614124,queja_usuario,Comentario sobre el mantenimiento 10869
MNT-10870,21/08/2024,Emergencia,Regular,Bueno,5195391,queja_usuario,Comentario sobre el mantenimiento 10870
MNT-10871,31/03/2024,Correctivo,Bueno,Bueno,6777881,preventivo,Comentario sobre el mantenimiento 10871
MNT-10872,03/07/2024,Correctivo,Malo,Regular,4749992,queja_usuario,Comentario sobre el mantenimiento 10872
MNT-10873,10/03/2024,Correctivo,Regular,Bueno,3530895,preventivo,Comentario sobre el mantenimiento 10873
