ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
5802,4,5,Excelente,6819612,31/08/2023
5803,5,5,Excelente,18638,28/04/2021
5804,4,4,Excelente,18579,01/09/2022
5805,5,5,Excelente,5219928,25/12/2022
5806,2,3,Aceptable,17171,21/10/2023
5807,2,3,Aceptable,18619,25/07/2022
5808,2,2,Aceptable,18051,19/01/2021
5809,1,2,Regular,18045,17/07/2022
5810,3,2,Aceptable,52230,24/07/2021
5811,1,1,Deficiente,18295,20/05/2023
5812,4,3,Muy bueno,7764194,18/12/2022
5813,3,3,Muy bueno,4731210,28/06/2021
5814,3,2,Aceptable,17329,22/10/2023
5815,5,5,Excelente,7943797,22/03/2021
5816,2,2,Aceptable,17531,11/07/2022
5817,1,1,Deficiente,16935,03/07/2023
5818,5,5,Excelente,18321,31/07/2021
5819,1,1,Deficiente,52162,02/10/2022
5820,5,5,Excelente,17145,04/09/2023
5821,3,3,Muy bueno,16959,07/11/2021
5822,2,2,Aceptable,17541,15/09/2023
5823,5,5,Excelente,18510,29/01/2022
5824,4,4,Excelente,18262,10/04/2021
5825,5,5,Excelente,3962563,30/03/2021
5826,1,2,Regular,7802464,18/06/2022
5827,1,2,Regular,18130,18/02/2023
5828,2,1,Regular,18095,13/01/2022
5829,2,2,Aceptable,17742,28/09/2022
5830,4,5,Excelente,17149,29/07/2021
5831,1,1,Deficiente,8914010,16/12/2021
5832,1,2,Regular,17059,27/12/2021
5833,5,4,Excelente,17758,26/07/2022
5834,3,4,Muy bueno,17877,27/05/2021
5835,2,1,Regular,52902,26/06/2021
5836,1,1,Deficiente,9397047,30/10/2022
5837,1,2,Regular,17243,24/11/2023
5838,5,4,Excelente,17725,05/06/2021
5839,3,3,Muy bueno,17692,03/04/2022
5840,1,1,Deficiente,7140941,29/05/2021
5841,1,1,Deficiente,16720,13/08/2021
5842,3,4,Muy bueno,18599,15/08/2022
5843,4,3,Muy bueno,17488,10/01/2021
5844,5,5,Excelente,17390,14/04/2022
5845,5,5,Excelente,18268,15/01/2021
5846,4,5,Excelente,52078,11/02/2023
5847,1,1,Deficiente,4792795,12/08/2023
5848,4,5,Excelente,16971,14/08/2021
5849,4,5,Excelente,17992,19/05/2023
5850,1,1,Deficiente,17655,29/04/2022
5851,5,4,Excelente,17870,07/10/2022
5852,2,1,Regular,18114,02/04/2023
5853,5,5,Excelente,17976,14/02/2022
5854,2,3,Aceptable,18080,14/09/2022
5855,1,1,Deficiente,17350,25/10/2023
5856,1,2,Regular,3740686,23/12/2023
5857,3,2,Aceptable,17692,23/09/2022
5858,5,5,Excelente,52128,31/08/2022
5859,3,4,Muy bueno,7840483,07/11/2022
5860,4,3,Muy bueno,52087,10/04/2023
5861,4,4,Excelente,17274,07/03/2023
5862,1,1,Deficiente,5237138,18/12/2022
5863,3,4,Muy bueno,5219922,13/03/2022
5864,1,1,Deficiente,17046,05/10/2023
5865,5,4,Excelente,7908163,26/07/2023
5866,2,1,Regular,18528,23/09/2023
5867,1,2,Regular,18296,29/05/2021
5868,4,3,Muy bueno,5237130,11/01/2023
5869,3,3,Muy bueno,5654006,14/01/2021
5870,1,1,Deficiente,17278,25/01/2021
5871,1,2,Regular,18029,11/11/2023
5872,2,1,Regular,18609,22/07/2023
5873,3,3,Muy bueno,17162,13/02/2021
5874,5,5,Excelente,18387,03/06/2022
5875,2,2,Aceptable,4737855,29/10/2023
5876,1,1,Deficiente,17304,31/05/2021
5877,4,3,Muy bueno,17037,08/09/2021
5878,1,1,Deficiente,7107695,14/07/2023
5879,2,3,Aceptable,7168554,07/03/2022
5880,1,2,Regular,17935,26/03/2021
5881,4,3,Muy bueno,3576105,10/11/2023
5882,1,1,Deficiente,5174692,03/03/2023
5883,2,2,Aceptable,52162,05/12/2023
5884,4,3,Muy bueno,17067,11/01/2022
5885,2,3,Aceptable,3990960,18/08/2023
5886,4,5,Excelente,17068,24/12/2022
5887,1,1,Deficiente,9272789,05/08/2021
5888,1,1,Deficiente,451593,11/12/2023
5889,3,2,Aceptable,18409,23/09/2021
5890,2,3,Aceptable,18196,01/07/2023
5891,3,2,Aceptable,16672,28/01/2023
5892,5,5,Excelente,17578,08/05/2023
5893,1,1,Deficiente,5208757,20/08/2021
5894,3,3,Muy bueno,17643,12/10/2022
5895,4,3,Muy bueno,7882667,30/07/2021
5896,4,4,Excelente,17629,11/03/2022
5897,3,2,Aceptable,17429,03/12/2021
5898,1,1,Deficiente,18305,21/02/2021
5899,5,4,Excelente,17820,08/01/2022
5900,5,5,Excelente,18600,21/08/2021
5901,5,5,Excelente,7182696,02/05/2021
5902,3,4,Muy bueno,18034,29/12/2021
5903,1,1,Deficiente,17279,29/10/2021
5904,1,2,Regular,17720,18/12/2021
5905,1,1,Deficiente,16934,25/06/2022
5906,5,5,Excelente,17470,15/12/2021
5907,2,1,Regular,17784,01/05/2023
5908,4,4,Excelente,52174,03/10/2022
5909,1,1,Deficiente,18313,14/11/2021
5910,5,5,Excelente,18376,01/05/2022
5911,1,1,Deficiente,52222,17/02/2023
5912,1,1,Deficiente,16683,11/04/2022
5913,3,4,Muy bueno,16726,07/01/2021
5914,4,3,Muy bueno,17539,02/05/2023
5915,2,3,Aceptable,16904,13/08/2022
5916,5,5,Excelente,9292077,28/05/2021
5917,5,4,Excelente,17359,26/11/2021
5918,3,2,Aceptable,18368,08/03/2021
5919,2,3,Aceptable,17503,22/10/2023
5920,3,4,Muy bueno,5219930,21/12/2022
5921,2,3,Aceptable,17444,17/08/2023
5922,1,1,Deficiente,18019,24/01/2021
5923,2,1,Regular,18303,09/01/2021
5924,1,1,Deficiente,17650,24/11/2023
5925,2,2,Aceptable,17786,03/03/2022
5926,3,4,Muy bueno,17997,19/03/2021
5927,5,5,Excelente,17019,27/04/2022
5928,3,3,Muy bueno,16901,03/08/2023
5929,3,2,Aceptable,18366,29/07/2022
5930,5,5,Excelente,17637,30/09/2023
5931,2,3,Aceptable,17957,26/12/2023
5932,2,1,Regular,16890,03/11/2021
5933,2,1,Regular,3573055,25/06/2022
5934,3,3,Muy bueno,16684,29/03/2023
5935,1,2,Regular,17392,30/12/2021
5936,5,5,Excelente,17918,26/02/2023
5937,5,5,Excelente,17782,04/08/2021
5938,2,2,Aceptable,16853,05/07/2021
5939,2,2,Aceptable,7613585,31/08/2022
5940,5,5,Excelente,7882665,08/06/2022
5941,2,3,Aceptable,17047,14/10/2021
5942,4,4,Excelente,17139,24/10/2023
5943,5,4,Excelente,16905,01/07/2022
5944,1,1,Deficiente,5241174,23/01/2023
5945,3,2,Aceptable,17000,05/09/2022
5946,5,5,Excelente,18069,17/06/2022
5947,1,1,Deficiente,5231441,24/02/2022
5948,1,1,Deficiente,18552,17/09/2022
5949,5,5,Excelente,7906811,06/02/2022
5950,1,2,Regular,17303,20/11/2021
5951,3,2,Aceptable,7403980,20/07/2023
5952,1,1,Deficiente,5240110,11/05/2021
5953,3,4,Muy bueno,8909095,16/01/2022
5954,4,4,Excelente,18295,30/12/2023
5955,5,5,Excelente,18606,15/09/2022
5956,3,2,Aceptable,16683,10/07/2021
5957,3,4,Muy bueno,7182466,01/02/2023
5958,4,4,Excelente,52132,28/06/2021
5959,1,1,Deficiente,18137,15/10/2022
5960,1,1,Deficiente,3566373,11/05/2021
5961,4,5,Excelente,7142118,02/07/2023
5962,4,5,Excelente,17049,21/08/2021
5963,2,1,Regular,52073,29/10/2023
5964,5,4,Excelente,18095,11/02/2023
5965,4,5,Excelente,18391,19/10/2022
5966,2,1,Regular,18004,29/09/2023
5967,5,4,Excelente,8799547,12/01/2021
5968,3,3,Muy bueno,17143,04/11/2021
5969,4,5,Excelente,52187,27/11/2021
5970,3,4,Muy bueno,17110,01/12/2022
5971,2,3,Aceptable,18449,05/10/2022
5972,2,3,Aceptable,16658,21/01/2022
5973,2,2,Aceptable,9187536,20/11/2021
5974,1,2,Regular,17215,20/04/2023
5975,3,3,Muy bueno,5199521,24/01/2021
5976,1,1,Deficiente,17949,27/11/2022
5977,3,4,Muy bueno,17724,16/02/2023
5978,2,2,Aceptable,17559,26/03/2023
5979,1,1,Deficiente,17255,28/12/2023
5980,3,3,Muy bueno,7245849,19/03/2023
5981,5,5,Excelente,18477,27/11/2021
5982,1,2,Regular,18203,10/06/2023
5983,5,4,Excelente,17537,23/02/2022
5984,4,4,Excelente,16954,30/04/2023
5985,5,4,Excelente,7180264,19/11/2023
5986,2,2,Aceptable,18190,28/11/2023
5987,2,1,Regular,17940,22/06/2021
5988,2,3,Aceptable,17399,23/01/2023
5989,5,5,Excelente,17593,24/10/2021
5990,5,5,Excelente,52085,27/07/2022
5991,3,2,Aceptable,18458,10/02/2022
5992,2,1,Regular,4988166,06/12/2022
5993,5,4,Excelente,52208,16/12/2022
5994,5,5,Excelente,6819620,28/07/2021
5995,2,2,Aceptable,3573208,25/07/2023
5996,2,1,Regular,18349,25/09/2023
5997,1,1,Deficiente,18594,18/05/2021
5998,4,4,Excelente,17690,18/12/2021
5999,5,5,Excelente,7837848,15/03/2023
6000,4,3,Muy bueno,16821,21/12/2021
6001,5,5,Excelente,18086,31/05/2023
6002,2,2,Aceptable,16840,12/01/2023
6003,4,4,Excelente,16866,04/11/2023
6004,3,2,Aceptable,5237127,07/09/2023
6005,2,3,Aceptable,8909085,06/10/2023
6006,3,2,Aceptable,18289,25/02/2022
6007,4,4,Excelente,17376,26/10/2021
6008,4,5,Excelente,18493,04/08/2022
6009,2,2,Aceptable,18576,30/11/2021
6010,5,4,Excelente,17901,10/12/2022
6011,5,5,Excelente,17427,16/08/2021
6012,4,5,Excelente,18379,22/12/2021
6013,4,4,Excelente,3611795,11/11/2021
6014,5,5,Excelente,18340,24/03/2023
6015,3,2,Aceptable,16994,21/12/2021
6016,2,3,Aceptable,5653851,23/04/2021
6017,1,2,Regular,6819612,30/07/2022
6018,4,3,Muy bueno,52202,29/06/2022
6019,4,5,Excelente,5240310,08/11/2023
6020,3,3,Muy bueno,17867,21/12/2022
6021,5,5,Excelente,16730,14/01/2023
6022,4,3,Muy bueno,18452,22/12/2021
6023,5,4,Excelente,17976,01/10/2021
6024,4,3,Muy bueno,18259,25/02/2023
6025,1,2,Regular,17748,09/03/2022
6026,3,2,Aceptable,17251,24/03/2023
6027,4,4,Excelente,16760,01/05/2021
6028,5,5,Excelente,461343,04/09/2021
6029,5,5,Excelente,3566373,30/10/2021
6030,2,3,Aceptable,18294,14/01/2021
6031,4,5,Excelente,17259,08/12/2022
6032,2,2,Aceptable,17334,16/10/2023
6033,5,5,Excelente,9046352,29/09/2022
6034,4,3,Muy bueno,7248141,08/11/2021
6035,1,1,Deficiente,17028,17/12/2022
6036,2,2,Aceptable,18212,10/10/2021
6037,3,2,Aceptable,17380,01/11/2023
6038,1,1,Deficiente,18466,02/09/2023
6039,2,2,Aceptable,18634,02/04/2022
6040,2,2,Aceptable,5240327,16/05/2021
6041,5,5,Excelente,18486,01/12/2023
6042,3,3,Muy bueno,17020,21/04/2023
6043,1,1,Deficiente,17196,18/10/2023
6044,4,4,Excelente,18475,29/10/2021
6045,2,1,Regular,18148,14/09/2022
6046,5,5,Excelente,5246189,02/02/2023
6047,1,1,Deficiente,17947,30/12/2021
6048,3,4,Muy bueno,5246193,17/12/2022
6049,1,2,Regular,17620,09/07/2023
6050,5,5,Excelente,17734,01/11/2023
6051,5,5,Excelente,3573053,07/10/2023
6052,3,2,Aceptable,17493,06/10/2023
6053,4,3,Muy bueno,16978,16/05/2022
6054,5,5,Excelente,5237134,30/10/2023
6055,5,5,Excelente,3566363,02/06/2021
6056,1,2,Regular,17178,26/10/2022
6057,4,4,Excelente,5241171,01/01/2022
6058,4,5,Excelente,17303,24/09/2022
6059,1,1,Deficiente,18527,12/12/2023
6060,4,5,Excelente,17813,30/05/2021
6061,1,2,Regular,17302,18/10/2023
6062,1,1,Deficiente,18295,28/07/2021
6063,5,5,Excelente,17661,01/01/2022
6064,4,4,Excelente,18067,16/04/2022
6065,1,1,Deficiente,17190,02/11/2021
6066,3,3,Muy bueno,17428,27/10/2022
6067,3,4,Muy bueno,16728,23/03/2022
6068,5,5,Excelente,452347,29/07/2021
6069,5,5,Excelente,17994,14/07/2021
6070,4,4,Excelente,17843,15/02/2023
6071,2,3,Aceptable,17533,31/05/2021
6072,2,3,Aceptable,17935,13/07/2023
6073,3,3,Muy bueno,17645,21/03/2023
6074,2,3,Aceptable,3569222,13/07/2022
6075,5,4,Excelente,18067,30/04/2022
6076,2,3,Aceptable,7403983,21/02/2021
6077,3,2,Aceptable,8799648,26/01/2022
6078,5,5,Excelente,9177985,05/10/2021
6079,4,3,Muy bueno,3569191,10/08/2021
6080,2,2,Aceptable,7943813,19/08/2022
6081,3,2,Aceptable,17853,11/06/2022
6082,5,4,Excelente,18221,26/03/2022
6083,5,5,Excelente,17517,16/02/2023
6084,1,2,Regular,3573466,02/01/2021
6085,3,3,Muy bueno,18563,24/01/2023
6086,4,5,Excelente,16728,21/02/2023
6087,3,3,Muy bueno,8785833,14/03/2022
6088,1,1,Deficiente,16903,11/09/2021
6089,1,2,Regular,8799552,23/12/2022
6090,5,5,Excelente,18531,26/08/2023
6091,2,2,Aceptable,17484,25/12/2022
6092,3,4,Muy bueno,18302,16/11/2022
6093,5,4,Excelente,6819617,29/06/2021
6094,5,5,Excelente,17656,17/07/2022
6095,1,1,Deficiente,16884,06/09/2022
6096,1,1,Deficiente,52165,18/03/2023
6097,2,2,Aceptable,18008,17/09/2021
6098,1,2,Regular,5240286,31/12/2021
6099,1,2,Regular,17640,21/05/2022
6100,4,3,Muy bueno,17682,23/09/2022
6101,1,2,Regular,17511,04/04/2021
6102,4,4,Excelente,18447,13/10/2021
6103,5,5,Excelente,18403,23/07/2021
6104,3,4,Muy bueno,17249,23/04/2023
6105,5,4,Excelente,17092,25/05/2021
6106,4,5,Excelente,18193,09/08/2022
6107,4,3,Muy bueno,18370,10/06/2021
6108,3,4,Muy bueno,7603212,26/06/2023
6109,2,3,Aceptable,17367,08/11/2021
6110,3,2,Aceptable,17783,14/01/2022
6111,3,3,Muy bueno,5213823,07/05/2021
6112,2,2,Aceptable,7107694,07/02/2021
6113,1,2,Regular,17141,07/03/2022
6114,2,3,Aceptable,461265,13/01/2023
6115,4,5,Excelente,16881,15/11/2023
6116,3,3,Muy bueno,18335,08/12/2023
6117,3,4,Muy bueno,17259,28/10/2023
6118,1,1,Deficiente,451348,29/05/2023
6119,2,3,Aceptable,7933003,18/07/2022
6120,1,2,Regular,17595,07/07/2023
6121,2,2,Aceptable,17037,16/02/2021
6122,5,4,Excelente,7280560,18/01/2021
6123,2,3,Aceptable,17778,17/06/2021
6124,3,2,Aceptable,18442,08/02/2022
6125,4,4,Excelente,18420,16/04/2022
6126,5,5,Excelente,17879,15/02/2022
6127,3,3,Muy bueno,18276,19/12/2021
6128,3,2,Aceptable,18122,01/02/2021
6129,1,1,Deficiente,3573053,07/12/2023
6130,1,2,Regular,5240282,01/07/2023
6131,3,4,Muy bueno,18003,03/03/2023
6132,5,4,Excelente,17049,04/12/2023
6133,5,5,Excelente,18171,28/04/2023
6134,4,5,Excelente,52105,16/07/2022
6135,2,1,Regular,17902,11/07/2022
6136,2,1,Regular,5246199,04/12/2021
6137,2,2,Aceptable,52047,16/10/2023
6138,3,4,Muy bueno,17359,29/05/2023
6139,1,1,Deficiente,4704499,05/02/2021
6140,2,3,Aceptable,16776,10/09/2022
6141,2,3,Aceptable,17655,04/08/2022
6142,4,3,Muy bueno,17368,17/03/2023
6143,2,2,Aceptable,7902175,27/03/2021
6144,2,3,Aceptable,16864,28/07/2023
6145,5,4,Excelente,18175,19/03/2021
6146,5,5,Excelente,18059,27/01/2023
6147,4,4,Excelente,7126499,23/03/2023
6148,1,1,Deficiente,17352,30/09/2021
6149,2,1,Regular,4730819,28/06/2022
6150,4,4,Excelente,16743,28/08/2021
6151,1,1,Deficiente,17179,15/01/2021
6152,4,5,Excelente,17382,29/06/2021
6153,2,2,Aceptable,18455,29/05/2023
6154,3,2,Aceptable,16783,25/11/2021
6155,1,1,Deficiente,17085,28/12/2022
6156,3,2,Aceptable,17718,29/09/2022
6157,1,1,Deficiente,17412,15/05/2021
6158,5,4,Excelente,16894,25/12/2023
6159,4,4,Excelente,52105,21/07/2021
6160,2,2,Aceptable,17378,19/06/2023
6161,1,2,Regular,17832,10/06/2021
6162,5,5,Excelente,17505,12/05/2021
6163,5,5,Excelente,7129053,21/12/2022
6164,4,5,Excelente,16799,26/09/2022
6165,2,3,Aceptable,18591,02/04/2023
6166,3,4,Muy bueno,17115,16/09/2021
6167,3,2,Aceptable,18047,12/10/2022
6168,5,5,Excelente,7356671,20/04/2022
6169,4,3,Muy bueno,17666,09/10/2023
6170,4,5,Excelente,18000,10/03/2021
6171,4,5,Excelente,9263613,24/02/2021
6172,3,3,Muy bueno,17856,07/06/2022
6173,1,1,Deficiente,17096,03/12/2021
6174,3,4,Muy bueno,17437,20/01/2022
6175,3,3,Muy bueno,17576,06/12/2022
6176,2,1,Regular,7927289,03/06/2022
6177,4,3,Muy bueno,17556,31/08/2023
6178,4,3,Muy bueno,17976,12/03/2023
6179,4,4,Excelente,18622,04/01/2022
6180,4,4,Excelente,52106,23/09/2023
6181,4,5,Excelente,16899,19/03/2021
6182,4,5,Excelente,17570,12/02/2021
6183,4,5,Excelente,7144040,16/03/2022
6184,5,5,Excelente,17690,16/10/2023
6185,1,2,Regular,17945,27/08/2022
6186,5,5,Excelente,16756,26/02/2021
6187,5,5,Excelente,8799942,26/01/2022
6188,1,2,Regular,16879,12/12/2021
6189,3,3,Muy bueno,18208,07/02/2022
6190,3,2,Aceptable,5241178,22/07/2023
6191,1,1,Deficiente,17363,18/02/2022
6192,2,1,Regular,9269361,29/05/2021
6193,4,4,Excelente,17075,17/03/2023
6194,3,4,Muy bueno,17919,28/01/2021
6195,2,1,Regular,5220866,03/10/2023
6196,5,4,Excelente,16833,21/02/2023
6197,3,4,Muy bueno,9424149,20/11/2021
6198,2,1,Regular,17565,25/01/2023
6199,1,2,Regular,18595,09/01/2021
6200,2,1,Regular,16876,05/10/2021
6201,3,3,Muy bueno,17330,02/02/2021
6202,1,2,Regular,7838836,27/07/2021
6203,1,1,Deficiente,17178,22/11/2021
6204,5,4,Excelente,17428,25/10/2022
6205,5,4,Excelente,18466,25/07/2021
6206,3,2,Aceptable,18279,25/03/2023
6207,3,3,Muy bueno,17338,16/11/2021
6208,2,1,Regular,5272342,12/04/2022
6209,5,4,Excelente,18590,05/02/2022
6210,4,4,Excelente,18591,19/06/2023
6211,4,3,Muy bueno,52057,19/10/2021
6212,3,3,Muy bueno,17069,12/01/2022
6213,4,3,Muy bueno,17846,06/02/2022
6214,4,5,Excelente,5272338,18/07/2021
6215,5,5,Excelente,18381,05/12/2023
6216,3,3,Muy bueno,5219924,02/04/2023
6217,4,4,Excelente,18637,24/02/2022
6218,2,1,Regular,7841427,10/07/2023
6219,3,4,Muy bueno,18602,12/05/2021
6220,5,4,Excelente,18616,11/04/2021
6221,1,1,Deficiente,17950,20/12/2021
6222,3,3,Muy bueno,16839,13/08/2023
6223,4,4,Excelente,17488,27/09/2023
6224,2,3,Aceptable,9424150,05/07/2021
6225,2,3,Aceptable,3991213,11/08/2023
6226,1,2,Regular,18033,20/11/2023
6227,1,2,Regular,18601,24/05/2023
6228,4,3,Muy bueno,18402,08/01/2021
6229,2,2,Aceptable,4792812,19/10/2021
6230,5,5,Excelente,5209024,01/07/2023
6231,4,4,Excelente,17321,12/04/2022
6232,5,5,Excelente,17603,16/11/2021
6233,3,3,Muy bueno,18504,31/05/2023
6234,5,4,Excelente,17635,28/10/2021
6235,3,2,Aceptable,18503,27/08/2022
6236,4,4,Excelente,5240280,18/08/2021
6237,5,4,Excelente,16707,13/06/2023
6238,5,5,Excelente,17632,22/06/2023
6239,2,2,Aceptable,17604,02/03/2023
6240,5,5,Excelente,17149,06/03/2022
6241,4,3,Muy bueno,16975,18/04/2022
6242,3,2,Aceptable,451351,17/06/2023
6243,5,4,Excelente,52215,14/04/2021
6244,3,2,Aceptable,5241185,23/02/2021
6245,4,4,Excelente,18216,09/04/2021
6246,3,4,Muy bueno,18137,02/02/2022
6247,4,4,Excelente,17606,11/02/2021
6248,2,1,Regular,18455,27/05/2022
6249,4,4,Excelente,8781302,05/07/2023
6250,4,4,Excelente,16769,22/09/2022
6251,5,5,Excelente,8776034,11/09/2023
6252,2,3,Aceptable,5653960,24/07/2021
6253,1,1,Deficiente,8799552,19/04/2022
6254,2,2,Aceptable,16735,06/01/2021
6255,1,1,Deficiente,16911,11/01/2022
6256,5,5,Excelente,17957,19/03/2022
6257,2,1,Regular,17595,08/04/2021
6258,2,3,Aceptable,17342,18/02/2023
6259,1,1,Deficiente,17716,05/09/2023
6260,1,2,Regular,17347,07/12/2023
6261,5,5,Excelente,18408,06/07/2023
6262,4,4,Excelente,18326,05/12/2021
6263,1,1,Deficiente,451584,10/11/2022
6264,3,4,Muy bueno,16679,03/09/2022
6265,1,2,Regular,17693,05/03/2021
6266,2,3,Aceptable,5196548,30/03/2021
6267,5,5,Excelente,16747,04/08/2022
6268,2,3,Aceptable,17708,27/08/2022
6269,2,1,Regular,52084,26/05/2021
6270,5,4,Excelente,17862,08/01/2023
6271,3,3,Muy bueno,16717,01/04/2021
6272,4,3,Muy bueno,7908163,17/04/2023
6273,1,2,Regular,8798266,10/04/2023
6274,2,2,Aceptable,17016,19/10/2022
6275,2,2,Aceptable,5175231,28/01/2023
6276,2,3,Aceptable,17141,14/04/2023
6277,1,2,Regular,17516,27/04/2021
6278,3,3,Muy bueno,16831,23/07/2021
6279,5,5,Excelente,17968,15/10/2022
6280,2,2,Aceptable,16695,19/10/2021
6281,1,1,Deficiente,52175,15/12/2022
6282,4,3,Muy bueno,17448,25/10/2022
6283,3,2,Aceptable,17147,21/09/2022
6284,1,2,Regular,18364,22/05/2022
6285,4,3,Muy bueno,17746,18/03/2023
6286,1,1,Deficiente,17136,21/10/2022
6287,3,2,Aceptable,17971,06/02/2023
6288,5,4,Excelente,17311,29/10/2022
6289,2,2,Aceptable,9503906,19/01/2021
6290,2,3,Aceptable,17546,10/01/2023
6291,4,4,Excelente,17398,22/06/2021
6292,2,3,Aceptable,17360,26/09/2022
6293,4,5,Excelente,16696,20/04/2023
6294,5,4,Excelente,17878,16/02/2022
6295,1,1,Deficiente,16768,04/09/2023
6296,2,2,Aceptable,17699,18/03/2022
6297,1,2,Regular,17581,29/04/2023
6298,1,1,Deficiente,16718,23/08/2022
6299,4,3,Muy bueno,17259,28/09/2023
6300,2,1,Regular,7841427,18/04/2021
6301,5,5,Excelente,17215,27/07/2021
6302,3,3,Muy bueno,7802438,12/04/2022
6303,1,1,Deficiente,17294,16/09/2023
6304,2,1,Regular,4993029,27/02/2023
6305,5,5,Excelente,17677,02/12/2021
6306,4,3,Muy bueno,17651,12/04/2022
6307,2,2,Aceptable,17866,05/06/2023
6308,3,3,Muy bueno,17217,04/09/2021
6309,3,4,Muy bueno,17155,18/07/2021
6310,2,1,Regular,18247,02/06/2023
6311,4,4,Excelente,17259,07/01/2021
6312,2,3,Aceptable,17584,23/05/2023
6313,2,2,Aceptable,52184,28/01/2021
6314,1,1,Deficiente,52144,24/04/2022
6315,1,1,Deficiente,17646,06/07/2022
6316,3,4,Muy bueno,17587,17/11/2022
6317,4,3,Muy bueno,17986,06/05/2023
6318,4,5,Excelente,16762,08/07/2022
6319,4,5,Excelente,18029,18/11/2022
6320,5,5,Excelente,17721,14/06/2023
6321,1,2,Regular,17120,28/01/2022
6322,2,3,Aceptable,17338,03/10/2021
6323,4,4,Excelente,17106,02/07/2022
6324,3,4,Muy bueno,17965,16/08/2023
6325,5,5,Excelente,17190,03/03/2021
6326,3,4,Muy bueno,18280,18/09/2022
6327,2,3,Aceptable,16833,09/03/2022
6328,3,4,Muy bueno,17436,16/12/2021
6329,2,1,Regular,18321,20/04/2023
6330,4,4,Excelente,17324,24/04/2021
6331,3,2,Aceptable,3960567,16/08/2023
6332,4,3,Muy bueno,16728,21/11/2021
6333,4,5,Excelente,17510,16/09/2023
6334,3,3,Muy bueno,17988,22/11/2023
6335,2,2,Aceptable,7142118,22/03/2021
6336,2,3,Aceptable,18335,16/10/2021
6337,1,1,Deficiente,18088,17/03/2021
6338,5,4,Excelente,17829,28/12/2023
6339,2,3,Aceptable,16861,21/07/2021
6340,3,4,Muy bueno,16735,29/10/2023
6341,3,3,Muy bueno,52152,11/05/2023
6342,5,5,Excelente,17643,10/07/2021
6343,5,5,Excelente,17512,01/01/2022
6344,4,4,Excelente,4749893,22/04/2021
6345,2,2,Aceptable,17947,06/01/2021
6346,5,4,Excelente,17312,04/10/2022
6347,1,1,Deficiente,17613,29/03/2023
6348,4,3,Muy bueno,17927,03/05/2023
6349,4,4,Excelente,17903,31/10/2023
6350,1,1,Deficiente,4989388,27/04/2023
6351,3,2,Aceptable,52206,03/11/2021
6352,3,2,Aceptable,16898,03/11/2023
6353,5,5,Excelente,18190,08/08/2021
6354,4,4,Excelente,17703,13/04/2021
6355,3,4,Muy bueno,18320,28/01/2022
6356,3,4,Muy bueno,8781302,20/11/2022
6357,5,5,Excelente,9397047,28/07/2023
6358,4,5,Excelente,17245,11/06/2021
6359,2,2,Aceptable,17113,23/09/2022
6360,4,4,Excelente,17031,30/08/2021
6361,2,3,Aceptable,18389,08/11/2023
6362,2,2,Aceptable,5653881,26/04/2021
6363,2,2,Aceptable,5195695,04/04/2021
6364,4,4,Excelente,17323,08/01/2023
6365,2,1,Regular,17039,25/04/2022
6366,2,3,Aceptable,17487,27/10/2022
6367,5,4,Excelente,8775149,09/08/2021
6368,4,3,Muy bueno,52144,20/09/2023
6369,5,5,Excelente,17487,19/10/2023
6370,4,5,Excelente,17208,10/02/2023
6371,3,3,Muy bueno,17291,14/02/2023
6372,5,4,Excelente,17569,29/11/2023
6373,4,5,Excelente,4986142,03/03/2021
6374,3,4,Muy bueno,9348753,14/05/2021
6375,5,5,Excelente,17267,14/04/2022
6376,1,1,Deficiente,16670,28/02/2021
6377,2,1,Regular,7127775,28/05/2021
6378,2,3,Aceptable,17322,26/11/2023
6379,5,5,Excelente,17886,09/05/2023
6380,1,1,Deficiente,18199,27/09/2022
6381,3,4,Muy bueno,4990656,25/10/2022
6382,5,4,Excelente,18434,17/04/2023
6383,1,1,Deficiente,17732,15/10/2021
6384,4,5,Excelente,18275,31/01/2022
6385,4,4,Excelente,16718,23/01/2021
6386,1,1,Deficiente,17689,25/08/2021
6387,1,2,Regular,18051,21/07/2021
6388,4,3,Muy bueno,8775149,20/11/2021
6389,3,4,Muy bueno,17343,28/04/2023
6390,5,4,Excelente,17204,17/01/2022
6391,5,4,Excelente,52185,11/07/2022
6392,3,3,Muy bueno,16821,07/04/2021
6393,3,4,Muy bueno,16732,28/12/2023
6394,1,1,Deficiente,17459,09/11/2022
6395,3,4,Muy bueno,7182466,21/05/2022
6396,5,5,Excelente,16872,14/03/2021
6397,5,4,Excelente,9391954,27/08/2022
6398,2,1,Regular,16698,03/08/2021
6399,3,4,Muy bueno,17249,12/10/2023
6400,3,3,Muy bueno,18243,23/01/2021
6401,5,5,Excelente,5241172,19/05/2022
6402,4,3,Muy bueno,18214,04/02/2022
6403,3,4,Muy bueno,17953,12/04/2023
6404,3,2,Aceptable,4986445,04/09/2022
6405,2,2,Aceptable,52225,08/11/2022
6406,1,2,Regular,17712,16/11/2022
6407,4,4,Excelente,17382,23/02/2022
6408,3,4,Muy bueno,18021,17/11/2023
6409,3,3,Muy bueno,17470,08/01/2022
6410,1,2,Regular,16955,07/03/2023
6411,3,3,Muy bueno,18185,05/08/2023
